"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",1,0.6110936403274536,68.75,0.6770553112030029,65.0
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",2,0.5919156074523926,75.0,0.6631873607635498,60.0
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",3,0.5855917930603027,75.0,0.6513463020324707,61.25000000000001
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",4,0.5807855725288391,75.0,0.643900203704834,65.0
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",5,0.5733178853988647,75.0,0.639386248588562,63.74999999999999
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",6,0.566558837890625,78.125,0.6353135108947754,65.0
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",7,0.5603159666061401,81.25,0.631688904762268,66.25
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",8,0.5559375882148743,81.25,0.6282927632331848,66.25
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",9,0.5499184131622314,78.125,0.6254301905632019,65.0
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",10,0.5477416515350342,75.0,0.6232522606849671,66.25
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",11,0.5429018139839172,75.0,0.620821225643158,66.25
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",12,0.5402902364730835,75.0,0.6177786111831665,67.5
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",13,0.5358299612998962,75.0,0.6167647957801818,66.25
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",14,0.5348381996154785,71.875,0.6143901348114014,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",15,0.5325021147727966,71.875,0.6132786393165588,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",16,0.530960202217102,71.875,0.6116505026817322,67.5
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",17,0.5300465226173401,71.875,0.6103110790252686,67.5
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",18,0.5275586843490601,71.875,0.6087730169296265,66.25
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",19,0.5271821022033691,71.875,0.6078437566757202,66.25
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",20,0.5268124938011169,71.875,0.6071138978004456,67.5
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",21,0.5285536050796509,71.875,0.6064661979675293,67.5
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",22,0.5265393257141113,71.875,0.6053436279296875,66.25
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",23,0.5271690487861633,75.0,0.604654848575592,67.5
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",24,0.5263795852661133,71.875,0.6042428255081177,66.25
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",25,0.5256999135017395,71.875,0.60373615026474,66.25
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",26,0.5258288979530334,75.0,0.6026217103004455,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",27,0.5276507139205933,75.0,0.601994252204895,67.5
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",28,0.5242928862571716,71.875,0.6022339940071106,66.25
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",29,0.5254460573196411,75.0,0.601000988483429,70.0
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",30,0.5244574546813965,75.0,0.6005412697792053,67.5
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",31,0.5253221988677979,71.875,0.6012659430503845,66.25
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",32,0.527234673500061,75.0,0.600012731552124,70.0
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",33,0.5265223979949951,75.0,0.6003602147102356,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",34,0.5242033004760742,75.0,0.6004314303398133,67.5
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",35,0.523594319820404,75.0,0.5997773289680481,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",36,0.5257748365402222,75.0,0.5990856170654297,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",37,0.5276343822479248,75.0,0.599065899848938,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",38,0.5248486995697021,75.0,0.5987400531768798,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",39,0.5260145664215088,75.0,0.5987671613693237,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",40,0.5233021974563599,75.0,0.5986254811286926,70.0
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",41,0.5245395302772522,75.0,0.5985770940780639,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",42,0.527657687664032,75.0,0.5979740262031555,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",43,0.5260938405990601,75.0,0.5981170654296875,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",44,0.5275219678878784,75.0,0.5980906009674072,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",45,0.5252101421356201,75.0,0.5980535030364991,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",46,0.5252920389175415,75.0,0.5979124784469605,68.75
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",47,0.5260160565376282,75.0,0.596736478805542,72.5
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",48,0.5247493982315063,75.0,0.596956753730774,70.0
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",49,0.5245239734649658,75.0,0.5976262569427491,70.0
"{'layout': [12, 0, 1, 8, 7, 2, 3, 6, 4, 9, 15, 5, 14, 13, 11, 10], 'arch': [1, 2, 15, 16, 8, 4, 15, 1, 2, 2, 1, 2, 12, 10, 11, 1, 6]}",50,0.5258244276046753,75.0,0.5968569636344909,70.0
