-3.010909643907712652e-01,-2.239127776284011717e-01,-4.525508534720832504e-02,-4.214318187944403604e-01,-9.208335873111260783e-01,-9.238974354034772407e-01,-7.830311471819070834e-02,2.234808947761266970e-02,-2.946638125743684111e-01,4.628903936960861443e-01,-3.990744017807653088e-01,-6.222361301775510833e-01,-6.591048709627916891e-01,4.887130436062374073e-01,6.214594108869593292e-01,9.100189262188193018e-01,-1.386075540323850053e-01,-5.594578218710059003e-01,5.275585058987226628e-01,6.286113498320294868e-01,-8.411183030364242086e-01,8.993399244804940462e-01,8.873414150879000983e-01,9.424746978020731580e-01,-2.232635648196318878e-01,-4.194942978651957644e-01,4.621753812137505135e-01,7.596329383144778680e-01,-8.341884601068985106e-01,2.652195822030621875e-01,4.339657012196247998e-01,8.894023928186887140e-01,7.960628286041893098e-01,5.033123215199587497e-01,-2.426031905718974147e-01,-5.857310412168214020e-01,-8.016255492521415782e-01,-9.231028801027514330e-01,8.455792424599177792e-01,-4.305409791852068957e-01,1.710013357877251949e-01,9.612136586244371395e-02,-8.150804695151732115e-01,6.139713275560331196e-01,-1.994264472860463044e-01,3.867621875932603093e-01,8.502768799566450264e-01,-5.813970499255490809e-01,-2.118995254826737951e-01,-7.221454642568286841e-01,2.959641733932376062e-01,-9.672140449412190977e-01,9.630118942006499205e-01,9.834018739264145381e-01,6.804131852862349561e-01,-5.331503774208487534e-02,-4.562105234612626736e-01,9.850650988949317677e-01,-3.070330068780667276e-01,3.693245912570332634e-01,-6.617737195288473373e-01,4.366015357090678450e-01,-6.183499377324461754e-01,3.249898489113712263e-01,1.000000000000000000e+00
-5.090688625811370382e-01,8.304951938345376261e-01,5.361690309126934118e-01,-8.685022058382563248e-01,-2.385201701742132585e-01,-4.263548352293849431e-01,-2.271924548969136426e-01,-5.666917248269206508e-01,-6.939257322157066366e-01,5.900919384895237929e-01,-5.926047176919709836e-01,4.769844134414975567e-01,1.347778435470515894e-02,-5.981030100430790863e-01,-8.123298715142476811e-02,-6.626086433899703865e-01,-9.287382405499837734e-01,-9.717443860099062025e-01,-3.371213969257505494e-02,-2.118691687601792217e-01,-8.071824917778156472e-01,-8.481679981653814648e-01,9.337241898190355993e-01,5.945011890038829350e-01,1.561996254025021513e-01,-9.730054407319380649e-01,-1.948250058171544508e-01,1.444143300450464740e-01,-8.890221371748300294e-01,2.861175811725952811e-01,-8.444023986330141396e-01,6.478233328827630588e-01,2.973896802085070901e-01,9.864710711103703566e-01,-6.973421694704871054e-01,-9.897859167601688601e-02,9.013846058827902352e-01,7.950872608022909738e-01,-6.228329291115867195e-01,-8.651351333148095124e-01,8.573779022952918716e-01,-8.602449940303786846e-01,-8.198552363182717295e-01,-8.835954092553852668e-01,6.808262695113930230e-01,3.450890126367542887e-01,-1.129855285857901404e-01,9.486997788999784742e-01,-2.219056880728324244e-01,1.138074859959358198e-01,2.864502723574806065e-01,-7.555222415461028129e-01,-7.162970780576207730e-01,4.729579512526591589e-01,7.199586652939976572e-01,8.350477709087039679e-01,9.510416418145605233e-01,6.136906057192840214e-01,5.186985872357903204e-01,9.479687313277469496e-01,4.470244414006119965e-02,-4.701325550548570570e-02,-2.185666461421286455e-01,-5.472571394162373259e-01,1.000000000000000000e+00
5.070484362011506985e-01,5.950169377327189091e-01,7.717213201336498019e-01,-7.492095421727166249e-01,-6.289610597758930055e-01,2.032509564320137685e-01,-3.095386466990016072e-01,-1.992156689432381667e-01,-9.501761828099640761e-01,4.111431649700562074e-01,-5.598704459831516100e-01,2.348732955073195017e-01,-3.386171901322789779e-01,-1.673200333668933004e-01,8.493176890294384940e-01,8.488804460557969334e-01,-7.493255421031327357e-01,-8.756627701038621758e-01,-5.104461386430407810e-01,8.996185319987547446e-01,2.384085830576994913e-01,-4.718671234093611139e-02,4.912178612313180537e-01,8.346978431089016048e-01,6.563551183861563443e-01,-5.347918299362833805e-01,2.792188369915109616e-02,3.626064385221160480e-01,5.449429042315763472e-02,5.360619894230221893e-01,8.035638449440933861e-01,6.397852220452320271e-01,4.924109489468708051e-02,-5.197677928539243819e-01,-8.577038210895484571e-01,1.704409753613193579e-01,-7.849415136992031750e-01,7.980210941211421938e-01,-3.137660902022321729e-01,8.424862460774282802e-01,5.825735043016443404e-01,-5.704414015721811504e-01,-1.976887392536730570e-01,-3.047342368420815073e-01,8.231542067907695603e-01,3.309315334985378776e-01,2.497122246780332233e-01,-1.691470237827987777e-01,8.240286359142355854e-01,-9.073635405434812284e-01,6.238497463256090780e-01,-8.333622656600089273e-01,6.107473519621724467e-01,8.873943534877223316e-01,8.902618136521723846e-01,7.740030676485167849e-01,-8.288233078848847857e-01,-2.147799940608608460e-01,4.688456780523045375e-01,8.874824275770091253e-01,-5.120910097297683150e-02,-8.240013943499336913e-01,-4.144497951955921078e-01,-1.775491341420743496e-01,-1.000000000000000000e+00
4.448573360646417285e-01,9.809921421060500135e-01,8.815215143391078589e-01,-7.805259418860551746e-01,-1.017371484075333538e-01,6.272903512834160367e-01,-7.057638594788934183e-01,-7.988407800360076694e-01,-7.369479190919673295e-01,3.239919346275834527e-02,-3.007115126947628725e-01,-4.110408289849899061e-02,-2.354651215668855102e-01,-4.630780162512256326e-01,9.644149382506168600e-01,-3.550387812966217943e-02,-9.411135230764289261e-01,-9.988608776160865510e-01,-8.246430248035439003e-01,9.843870417574089871e-01,9.863890707450704287e-01,-9.497983044947490017e-01,7.695362584886195068e-01,-7.547462959110625702e-01,9.475513376939613819e-01,-7.930393676586129370e-01,-5.867847410041447942e-01,8.427181502461742468e-01,1.608992200918556506e-02,8.151079422759528459e-01,1.303397000937365491e-01,-1.579863795838394314e-01,-4.111521111031315456e-01,6.005353668938423484e-01,-9.360641034531829163e-01,-1.901825014361025745e-01,5.011614622586775258e-01,9.962093915529476318e-01,-5.783070680157549326e-01,9.213073523053181280e-01,7.810560890360926933e-01,-8.774553574199401851e-01,-6.872228507168284262e-01,-8.493800302761282950e-01,9.646146653274075833e-01,3.394888009981172211e-02,-8.497556895995780346e-01,7.018965694872456584e-01,9.085225953295066326e-01,-8.967278280534292101e-01,8.404672785626755571e-01,4.417131105521689832e-02,-7.923669701226290218e-01,1.451010009343965956e-01,9.857776638252022661e-01,7.307175702707490172e-01,-7.870698046615380861e-01,-8.114030093031527890e-01,6.418838818076669783e-01,8.184475338999794847e-01,5.818739112206660485e-02,-9.641040238545192098e-01,2.766260301789562615e-01,5.243421279370893417e-01,1.000000000000000000e+00
8.998760635859482937e-01,5.132978848591773779e-01,-4.774536142258800631e-01,-1.536006292671501239e-01,1.781991302293366441e-01,-6.840560004685941609e-01,-8.216961634151001004e-01,-7.697669484414120245e-01,-9.873728682387653555e-01,-8.018105402078343213e-02,6.816977137072448567e-01,5.999168179036533655e-01,-1.355176971755001625e-01,-7.376991743247925948e-01,4.434030495436444008e-01,9.780281010490683435e-01,-6.768253315521275404e-01,-4.050844009330850648e-01,8.563375112241984333e-01,9.090331607365240707e-01,-5.774869602175429772e-01,9.135013873990998068e-01,2.610498514768391232e-01,-8.386214156229503114e-02,-8.251161418906453049e-01,5.695743354163230743e-01,1.783694498280767871e-01,9.654891897424752178e-01,9.094468617508708608e-01,-4.882673520776789067e-01,-1.520415253398623989e-01,-8.370559474041239234e-01,-8.810318507820193157e-03,-8.490375519378473568e-01,-9.523983359952394867e-01,-5.384954111552741063e-01,-9.220862985958878655e-01,9.754643212728448809e-01,-4.181326340729128455e-01,9.167611590376348873e-01,1.412678483699238430e-01,-9.642895036769046913e-01,2.148347774930895460e-01,3.736232353404606021e-01,8.244939605246381920e-01,7.299770844674363657e-01,8.709087056048087083e-01,-4.086020386822694084e-01,8.623963943677169786e-01,-6.937733155300365162e-01,-9.146042616715315265e-01,-8.486969873089292848e-01,8.594105143302727123e-01,7.939891024102261330e-01,-6.727065708071278127e-01,6.718754476355198735e-01,-9.441729120099902062e-01,-7.030119047555148937e-01,5.220548475145115885e-01,7.023522605413132780e-01,9.390039306948740894e-01,-9.777051530220726150e-01,-5.294465252639585229e-01,-7.527118507252266166e-01,-1.000000000000000000e+00
2.753552667302127110e-01,9.880701889347003330e-01,-9.248257826668065951e-01,-3.181283557153798125e-02,2.569225144093417179e-01,-4.319571143792847456e-01,-6.484645342922864542e-01,-1.210459194863377774e-01,-6.768480683629490846e-01,-5.862821974252080404e-01,1.295096352540347218e-01,6.183436403304184426e-01,-4.958683392031533188e-01,-7.881182051791458809e-01,7.395009862830952407e-01,-7.020420536890947805e-01,-5.467208977733394315e-01,-4.589572119206692946e-01,8.226131857335684527e-01,-4.938474928065001990e-01,-1.038115309024286725e-01,3.436757549951664492e-01,-2.027030746692699004e-01,-8.064937782739581840e-01,-3.198675654145463620e-01,-9.464209782746134669e-01,6.459295493024824752e-01,1.417251091872668567e-01,9.432398698907510370e-01,-8.697958657458246812e-01,-9.573568377558743236e-01,-9.563973227407035482e-01,5.181177000993004711e-01,8.533917450491590451e-01,-4.789446008629493212e-01,-5.729518732717769902e-01,-8.354007826385734248e-02,9.970080220821631034e-01,-7.216949536132077903e-01,2.353144381924454909e-01,-3.373061257168815663e-01,-1.983292213167191231e-01,-6.532910585382600832e-01,-2.240864870400368913e-01,9.014970138144353662e-01,5.573646119702587720e-01,5.623551871083661696e-02,7.650108941598194878e-01,5.148512474277929796e-01,8.328284620983059661e-01,4.151638444605424416e-01,3.938283983547403722e-01,7.514440775577663212e-02,-8.553828021236956625e-01,-7.635750647507976163e-01,9.798826350609108893e-01,6.774937724610494705e-01,2.858440602951840548e-01,3.216313515631337716e-01,6.987159430438932839e-01,9.133566520401422695e-01,-9.202446445184442325e-01,6.338581101213122126e-01,-9.690749237642938274e-01,-1.000000000000000000e+00
6.968621828119203609e-01,-3.499649361149069215e-01,-5.054201326585472387e-01,-8.449851637346877942e-01,-7.826093188323686167e-01,-7.706875454954090765e-01,-2.753423809242568909e-01,-7.959862394335431857e-01,-2.041017152976639937e-01,5.776430859717239796e-01,4.008861059988820530e-02,4.444246067833026448e-01,-5.047536171429670704e-01,-6.619332867965410649e-01,1.583235396928862615e-01,9.241861508022700678e-01,-8.284052990753484336e-01,6.951640355296178145e-03,3.964966751339022988e-01,3.497390668103996791e-01,-9.014770719317556358e-01,8.488648727176207887e-01,1.581505667161749451e-01,5.069813451122636705e-01,-8.161728469464024638e-01,3.719995446111440951e-01,-1.619066426531454439e-01,-9.224559013658448214e-02,-6.153644586131600258e-01,-3.655196249298221511e-01,-5.195345536466221548e-01,-4.234751820958413404e-01,4.447414530304146241e-01,5.123847069916509511e-01,-5.000101409763857419e-01,-6.632411178485018155e-01,-4.669617626371443952e-01,-2.673517875267632932e-02,3.365013664180109276e-01,6.692617768304763848e-01,6.388614792964804057e-01,-6.503367198943604821e-01,-6.945505197842580802e-01,-1.086891357549199938e-01,3.863008421084770938e-01,4.907624338503692729e-01,4.614211454444388516e-01,1.123511381133068532e-01,8.962237407985291782e-01,-7.359721408088863992e-01,1.512147127804479851e-01,-2.130365981495222216e-01,9.353559143487042427e-01,9.195917768521253421e-01,5.180381093943160487e-01,-5.010886471793375430e-01,-4.411557689873795707e-01,9.317154447642601589e-01,-6.415266218776409790e-01,3.071552624513217977e-01,9.612760774345502357e-01,-8.547700360040250134e-01,-6.154017757708303282e-01,-8.525669364239749637e-01,-1.000000000000000000e+00
-6.306530162389214489e-01,9.388207080085242406e-01,-8.415539370164214217e-02,-7.216927862070765531e-01,-8.252863431316711518e-01,-5.388368152451511461e-01,-1.042628322388328699e-01,-2.563139704330507640e-01,8.219134481801579906e-01,1.538049545711842048e-01,-6.507221435512412500e-01,-5.105965503290635921e-01,-6.985498249373891522e-01,6.652041331900604253e-03,8.890112879134216550e-01,-7.458583537555112386e-01,-7.267226056345609253e-01,-9.740881397999828772e-01,-3.610619755398421504e-01,2.263941855952402993e-01,5.213605949155949437e-01,-6.086507147301978282e-01,8.101246249941226329e-01,-1.382262533415503369e-01,7.647912217895946885e-01,-9.602705943221112594e-01,8.265200880240379522e-02,-1.379830351863134685e-01,-8.544954607759257526e-01,2.967829255636249552e-01,-7.483534485368473765e-01,3.820621255407281036e-01,6.872058020725985150e-01,9.901027350126005988e-01,1.199738075712106916e-01,-6.219769458736315038e-01,7.318154880416227748e-01,4.444974113009412808e-01,4.515964594522479114e-01,-4.615865224765073327e-01,4.731008300042083281e-01,4.733369077725272933e-01,-9.621186225895921318e-01,-5.618493807594104883e-01,6.059074670893807024e-01,-2.191377420240998852e-02,-6.654496751231787632e-01,7.603879227866550128e-01,1.862527058153038984e-01,-9.098983454020662109e-02,9.674592399287056388e-01,1.082578302755706351e-01,2.321410771311901641e-02,2.855813310696294072e-01,9.519027824453525355e-01,4.884800393305260280e-01,7.417014100523110498e-01,9.774039475560156731e-01,-3.726194869453369751e-01,3.760266161117020167e-01,-3.327032336357639286e-01,-7.761744016968445681e-02,3.745048001817387617e-01,-5.696090668344938601e-02,1.000000000000000000e+00
-4.964268781648738527e-01,7.457090136799953140e-01,-1.113400043978826984e-02,-3.821234799250745190e-03,2.334817609934010940e-01,-9.700472756555413856e-01,-7.903077183163068620e-01,-7.818141069392076092e-01,-9.202983021992624524e-01,2.008649454689991065e-01,5.255213309067259253e-01,-2.460063812710660269e-01,1.686475245579313609e-01,-3.016528671245745086e-01,-3.953900605080940545e-01,4.741711880333269180e-01,-7.373009126926751700e-01,-9.874515882242868026e-01,9.419778999124595043e-01,7.127316470491568134e-01,-9.049935835115117122e-01,2.409053991360091129e-01,9.950024337609334468e-01,2.316719404360398360e-01,-7.442481411359943566e-01,-8.283997875664783628e-01,9.496595503074511946e-02,9.979142317158976594e-01,-7.181179481887089988e-01,2.092934769264195860e-01,-9.024401757675413194e-01,5.440956807699701692e-01,4.996040271741912786e-01,9.506869694924943159e-01,-9.132530647370208365e-01,-7.117906564244420586e-01,6.192924454956654223e-01,6.103193274180647165e-01,8.970144305089750025e-02,-9.583886258937013292e-01,5.614151432006260212e-01,-9.887202789161676497e-01,-7.916521970178610479e-01,-1.559817422031188339e-01,2.903847565731568214e-01,6.549661665960935242e-01,9.073144120886178499e-01,7.213944187694951715e-01,-8.873222110437518628e-01,2.476968987394573274e-01,-9.763429600003450393e-01,-9.926407363670916029e-01,-2.891354072727774227e-01,8.702245481290910023e-01,-5.215095375434916081e-01,6.515199546247996132e-01,6.767939095691476448e-01,4.499332157635432261e-01,7.914846358705872609e-01,8.463408222096638900e-01,-5.608245796762223456e-01,2.484882207703146273e-01,-5.397957777113634448e-01,5.552601534685011053e-01,1.000000000000000000e+00
-2.246510923814799277e-01,3.095217067972220182e-01,-8.021031169537200523e-01,-5.197487755717828534e-02,-5.964383079708907021e-01,-8.815688452885918069e-01,-4.748765484139760851e-02,6.910608534384999890e-01,-9.553590258592997708e-01,1.492319913063474557e-01,-4.274956827554731165e-01,4.690958005430001521e-01,-4.647832448320256549e-01,-1.671605026494458746e-01,-9.223923171998131554e-02,6.068543427227767184e-01,1.841397033041972664e-01,8.237911898699493696e-01,9.248533036430660603e-01,-8.098600624102795242e-01,-9.924650846347353728e-01,9.565413479385206363e-01,4.478794940120296442e-01,9.705179766596749857e-01,-8.064401188600498482e-01,-8.992496473095863418e-01,8.736940382428020069e-01,-1.174260244090698929e-02,5.159325032888476548e-01,-8.077281641517741750e-01,-3.415503821235261195e-01,4.801728419190013919e-01,8.240769688239948376e-01,2.495330512384754396e-01,-2.240219305843531017e-01,-1.389323269842469566e-01,-9.019226837245820638e-01,-1.679755060652959597e-01,-1.294276242399551025e-01,-7.951870516172900860e-01,-3.668879287040833215e-01,2.008775871403019886e-01,-2.944871268422467603e-01,6.172519569386253346e-01,1.271759208466583246e-01,7.027756575381135518e-01,9.633201584119038818e-01,-1.426916397985689977e-01,-5.744408622219424609e-01,6.149036615094719549e-01,-3.906318419708395551e-01,-9.719822063149122782e-01,9.439045565147068384e-01,7.866882792378383504e-01,-9.037211426586696517e-01,9.665604957305218292e-01,7.017686742742252903e-01,9.174529261293312699e-01,3.186169611314341177e-01,8.875431657458371371e-01,6.308895898179883721e-02,3.170266846272458139e-01,-4.081632279170658850e-01,-9.383312595193855632e-01,1.000000000000000000e+00
