-8.100676768459631472e-01,-2.081287591610202214e-01,-6.664207258304833958e-01,7.690852562440182449e-01,8.409490404160470112e-01,9.486759602722664164e-01,6.034418817279177949e-01,5.269715938067202066e-01,8.358943775479760196e-01,7.464576350820489870e-01,9.788012828778294150e-01,-7.530628835299014723e-01,-1.727547980044779052e-01,-8.535209394061087362e-01,-6.593942455770136490e-01,4.971364478085041338e-01,-1.518939607769738409e-01,4.216102805462924041e-01,-3.544059487817013271e-02,8.693944704837908155e-01,-6.412047994877301260e-02,7.747590053459570969e-01,-9.040856603422711135e-01,-3.315749085042768440e-01,4.691225898777211523e-01,8.436108142845613056e-01,-3.628452843003438649e-02,3.624307392515560555e-01,-6.945616122840443385e-01,1.862944882553549952e-01,5.100291893007971034e-01,-9.914552718943697718e-01,6.560670778344822596e-01,3.662807766346417443e-02,9.011448594711655158e-01,9.171017572130937268e-01,8.819439156457468121e-01,-5.067150415385258677e-01,-7.664503799410065099e-01,-8.993198515448392882e-01,4.651056839286983324e-01,3.137878194762710460e-01,3.127828496858557905e-01,-1.449372529710150070e-01,4.135500078668947199e-01,8.536880139398421719e-01,5.576185668816873164e-01,5.843796046452031101e-01,9.786635643362887604e-01,7.525964806341969293e-01,3.772149466131103357e-01,-8.272892480329636644e-01,-8.442806655689865103e-01,-3.725280255958060560e-01,-9.215084343467658812e-01,-5.890439515896719325e-01,-6.025487542675868058e-01,7.068404838141020274e-01,9.720316941621026663e-01,9.599931339900809046e-01,2.606500665495560878e-02,-6.934408276745354094e-01,-4.361783341672451630e-01,-5.116724705787523142e-01,7.351309088807301828e-01,-8.189735733790258765e-01,-6.941978076377699480e-01,8.496084800813537008e-01,-2.090589568919101748e-01,7.525796560260902823e-02,9.233899102577872720e-01,-5.881598182419469634e-01,-1.599516467816035695e-02,-8.632754039469008045e-02,-7.690295930965547200e-01,-8.983070710609947218e-01,-8.653394297111889344e-01,-7.177986431378000631e-01,9.369388165251941736e-01,-9.750813540337511798e-01,1.000000000000000000e+00
7.005055616502674221e-02,-7.717452149088067648e-01,-2.660868770861737898e-01,-6.411610583663283069e-01,-1.033340697198193749e-02,4.773598947308549945e-01,8.054296078161029548e-01,-7.956339152093965250e-01,-7.434994062542620297e-01,1.203106565873855449e-01,3.306246007838729573e-01,-1.140612496829680744e-02,6.376844113867774499e-01,6.537013687675609086e-01,-2.354951753792672575e-01,3.397838576784263376e-01,2.670755830501370109e-02,-2.091510374292759322e-01,-9.142409186992286330e-01,7.534127271958432903e-01,3.205755601072568517e-01,-8.578766170523858259e-01,-8.475734341539514771e-01,-1.501699646223924045e-01,4.263832833639703002e-01,-8.769646015645666814e-01,6.296028735751908467e-01,-7.898056752040634176e-01,-1.381919134662936977e-01,6.220739517946096697e-01,1.815587541128127480e-01,-4.596266001337150353e-01,-9.215326644192917138e-01,-1.206231139475107128e-02,3.219078059892919175e-01,6.161591685875422719e-01,-6.814973398406423133e-01,-2.318211216561684718e-01,-4.581765789382186149e-01,1.935687496332005597e-01,1.390163736445204912e-01,8.330946971894135356e-01,4.727774807620915148e-02,-7.463992837714361617e-01,-9.197275201721389903e-01,-1.793600854608486950e-01,2.514626847561229339e-01,7.045137791456637100e-01,8.033563184545949865e-01,1.965843158147616010e-01,1.014466716659840895e-01,5.605917940448480463e-01,7.888403918343241950e-01,2.201992234034869100e-01,9.478027726003421249e-02,1.251452318613934245e-01,-7.028465086087463121e-01,8.282405991707517678e-01,-5.733957738219171846e-02,-9.018205565423874637e-01,2.381305101966986748e-01,9.116604661800669085e-01,-8.267401253130008953e-01,-1.042627421317943170e-01,-1.177242022868218441e-01,-4.888071396344521036e-01,1.499671224605665099e-01,7.575469334306774716e-01,2.528141771120556158e-01,1.851230358472626819e-02,1.179133466946707676e-01,-5.209195571224655152e-01,-8.859841866058876247e-01,2.311552152212711930e-01,-5.237049545578189580e-01,8.383735731410206782e-01,-5.102344144872750231e-01,5.017965299584606909e-01,3.200036878008046815e-01,-3.952404350994581095e-01,1.000000000000000000e+00
6.501852691184595301e-02,-8.144175565885277690e-01,-7.029782339234852406e-01,2.817117978839880910e-01,-5.069557623337924701e-01,7.332493792586989301e-01,9.051356460341000165e-01,-8.531400102942651165e-01,7.543929077120188342e-01,3.421023220977656432e-01,3.771611140089679015e-01,6.053518407058711137e-01,7.096431527089646085e-01,-2.112618568340237646e-01,-4.408118297478851727e-02,9.028070120545050870e-01,3.551718214612112345e-01,3.376367670552046785e-01,-9.226140889116121180e-01,2.792760431073758043e-01,-7.319697291168645314e-01,-3.152008216284778869e-02,-7.861677598025099689e-01,-6.218632956412890600e-01,5.400674801562246330e-01,1.172988104527838693e-01,8.285036359305675280e-01,6.048563950375677317e-02,-7.855427783350830140e-01,6.683384088239566756e-01,6.801763432884323501e-01,-4.679949352858904787e-01,-6.608203007947507368e-01,-5.367431257085182317e-01,5.391894175488274321e-01,7.436137547594378061e-01,-6.343529653470123542e-01,-5.449194720042425111e-01,-2.700020900222039888e-01,-5.655272521487871851e-01,3.404548269254889514e-01,4.188026580579330971e-01,3.604773107036069457e-01,-3.898946445578837516e-01,-8.953009217444134471e-01,-5.048456396608599350e-01,-1.937901525864313135e-01,7.021102224060467023e-01,7.796845046720831673e-01,6.139474468216417069e-01,1.368128760283147671e-01,-8.148182199921252256e-01,-2.864269719493751920e-02,-1.896571119060071198e-01,-3.799781617730964012e-01,-2.929425916461438767e-02,-8.108511181570431381e-01,5.105449939142591154e-01,6.634222940117088241e-01,4.204643143048019116e-01,7.771138340409382561e-01,6.491585341537485787e-01,-1.907698176471562812e-01,-8.644797006433829756e-01,7.145563119537351460e-01,-8.451792049368322957e-01,6.615062584570379212e-01,7.045728172495728803e-01,-1.145393928979137055e-01,1.202558830206178070e-01,3.769124860203270089e-01,-7.835151169352330136e-01,2.438226770989388448e-01,1.974663842459143115e-01,-9.543547679658682670e-01,2.999835203204256201e-02,-8.333769625817067928e-01,2.667757532745754223e-01,6.403713920685618621e-01,-3.314634468054385441e-01,1.000000000000000000e+00
5.946521534355575511e-02,-8.667453138104561638e-01,-5.284523039134102484e-01,8.398894996246616396e-01,-3.490787476618426588e-01,2.178621343409786471e-01,9.590583374298022878e-01,-2.204732722218120389e-01,9.319592080904347542e-01,7.438381918325824849e-01,8.849956315271831908e-01,-7.697091774821587795e-02,8.309142151413499988e-01,-4.510279913793072692e-01,3.742667570167809155e-01,9.028079466282272758e-01,1.318119032272958499e-02,9.259862347125229487e-01,-9.755856392761986795e-01,-1.351342408801649297e-01,1.946306001659056650e-01,8.022236297845932243e-03,-9.857464169260753417e-01,-7.202882770636577225e-01,3.103263408318109318e-01,-7.127257050527360249e-01,6.545838392340037615e-01,5.961627297574875056e-02,-2.918847243870329247e-02,5.504159012734686218e-01,5.250753132371648313e-01,-8.024899160701033374e-01,-5.297089985789927846e-01,-3.281612803926309829e-01,8.698846202748485856e-01,9.693009717801189806e-01,-9.038976803357993139e-01,-2.706352114753596827e-01,-2.564004102760100157e-01,-4.831094065659934933e-01,9.753453796280765475e-01,1.835644062727917747e-01,8.777196293492569579e-01,9.258372491971217366e-01,-9.448219584158935591e-01,-1.061595687128031318e-01,4.666342762239225062e-01,6.651504925680353786e-01,9.937373965762339445e-01,8.807787562422162431e-01,-2.613771780723115890e-01,-9.670852173721801170e-01,-1.964393053966085601e-01,-3.725222392252792170e-01,-8.898108034336333905e-01,8.889288888652692178e-01,-8.806649131651774765e-01,8.855426600343199173e-01,6.263467003271177003e-01,7.963600859131522158e-01,3.594809286504181967e-01,7.297970806923010922e-01,-7.732129366570531515e-01,-9.896029219493961415e-01,6.819224126140945863e-01,-9.358396375759296948e-01,5.620329906705698875e-01,9.603494267824085329e-01,-7.324549860403378743e-01,-9.017276709163124515e-01,8.027505186228165446e-01,-9.805076292213170674e-01,-1.800284397088303123e-01,-8.327816801360345966e-01,-9.047955238216609519e-01,2.893795353710443274e-01,-4.847535610452013422e-01,3.494284034047510645e-01,7.855637113637261582e-01,-9.500766159348797979e-01,1.000000000000000000e+00
9.940921073110000616e-01,3.100610846167296542e-01,2.129496770149743867e-01,-2.975454411775285135e-01,-1.585290585013788556e-01,-8.430303728294453736e-01,4.028346702006205260e-01,7.499695659412427551e-01,8.294338491142266845e-01,8.634267603424690130e-01,9.442780615896607666e-01,-8.974065875246569624e-01,8.855949249575177928e-01,9.889741206807760587e-01,-7.268452054211400615e-01,-9.555078457749653920e-01,-8.490625450792609330e-01,-8.500874476225223075e-01,7.686090208765080645e-01,-7.704776956861970616e-01,-5.767228457289792498e-01,-8.931641129916427779e-01,3.378519506447366094e-01,8.431879188099565825e-01,8.564480329762914901e-02,-9.595823954186135651e-01,7.019713638615607820e-01,-9.898900989127347172e-01,-7.083549434917975063e-01,-1.728978971039945578e-01,3.102814076158155188e-01,-1.496965233159953945e-01,-6.976622819231137473e-01,2.286665841867149274e-01,6.929786557156660809e-01,-6.401926176265988477e-01,-9.619315106523677050e-01,-9.849495130980218116e-01,-1.278476723601327560e-02,-8.091337121035040436e-01,-5.558202786928925221e-01,9.844785919398850726e-01,-4.152698318930285737e-01,-8.991191351581745428e-01,-4.485096210771024050e-01,3.956717220571303040e-01,3.979920675567155675e-01,1.797540655718620206e-01,9.220723707438980288e-01,4.825122916490699465e-01,9.777684262364776391e-01,-1.971417456710432559e-01,9.227117825948703000e-01,-8.917513773987834069e-02,3.534121865302227161e-01,-9.051450518743922036e-01,4.306031849843598436e-01,1.884164156259313383e-01,6.292986745652213998e-02,-9.346007434873567776e-01,1.087159293072177124e-01,8.814375806831907800e-01,-9.940874947004164630e-01,8.145626724196771695e-01,-8.191024948214399304e-01,-9.592801048398599262e-01,-8.263304596855469697e-01,6.621076919914883341e-01,-4.752691009804653755e-01,7.946234418317043025e-01,5.299783784972733613e-01,-3.906989834961582808e-01,-9.944617667088665458e-01,7.819329609805771852e-01,1.261002865185115451e-01,7.171813774356645688e-01,9.374024965680392008e-01,2.443845261496775390e-01,8.827565392073169481e-02,-9.590622851417704986e-01,1.000000000000000000e+00
-9.602714864316467258e-01,-9.925472789354207181e-01,-9.712409887833388655e-01,-3.728258650102611038e-01,7.865333532549363404e-01,6.967642999340485366e-01,3.584427519296398690e-02,-9.409136003759295264e-01,-5.035708009406805186e-01,3.831368622833649651e-01,1.853109065995511284e-01,9.461775406182176829e-01,1.669220981225705558e-01,-9.766480633175209647e-01,2.970848741688741357e-01,8.315399058109359531e-01,4.063492572599081698e-01,8.239815442140591140e-01,-9.936994858105491213e-01,8.833929029483604811e-01,4.238258714751749756e-01,3.832616445950028927e-01,-9.418844617835741007e-01,-9.462412878531925031e-01,-5.180707501322290298e-01,-1.677241968538077110e-01,7.747317906575028612e-01,5.754185808401582891e-01,-6.574091830705209860e-01,8.685383966987612059e-01,-2.926196744975708697e-01,-9.736831796877229994e-01,-8.033608372323995939e-01,-6.041546568447394572e-01,5.966559903718864355e-01,8.661467292421214381e-01,9.065136121988695006e-01,9.675486627768847825e-01,-7.513564359867824782e-01,-6.423933762484208554e-01,1.582454824095202162e-01,-9.317251448219958376e-02,-3.074664859281702606e-03,6.006183628687843390e-01,-9.022810219484287408e-01,-6.261975371831780546e-01,6.851401767645696195e-01,7.336078855598548998e-01,8.892113204085925204e-01,-3.117557646925691039e-01,-9.695170603808112020e-01,5.897009086936904065e-01,-7.765175456183398550e-01,9.103791250272988966e-01,-5.551454429226289067e-01,8.443631276859803192e-01,-7.777196677927643576e-01,9.389206484384069462e-01,7.318525270635484192e-01,8.015780935672245366e-01,8.409713806472952635e-01,2.270029301830780166e-01,5.972510330380427224e-01,-9.192418272285850511e-01,9.697469682746751030e-01,8.290179573833682536e-01,-7.656667138796124927e-01,6.400557774890683893e-01,7.046378889506546006e-01,-8.872260817984791714e-01,8.857841480238378695e-01,-6.810205347595529313e-01,9.160999870849696469e-01,1.541460849095788455e-01,-3.393669812709418365e-01,5.751242258973150445e-01,-9.820991309555079374e-01,5.626168733517112885e-01,9.257651673582684149e-01,-3.793226851058883464e-01,1.000000000000000000e+00
-9.473255878609634362e-01,-9.003472949951194515e-01,-8.723788140915232914e-01,-4.979254135449517893e-01,5.674780899256723909e-01,9.652854480493910927e-01,3.911593881813497098e-01,-9.512340397619702959e-01,-8.030920760593481811e-01,-1.317514089607464134e-01,1.102250143870874000e-01,7.301839878268250317e-01,-2.804582504192385528e-01,-8.441291874315457466e-01,-4.773566910748578418e-01,8.100569944954654211e-01,6.227708271524142747e-01,-1.496730843620953655e-01,-9.249514884466059073e-01,9.743301684146544739e-01,-2.623935997369021833e-01,-4.908233901656354307e-03,-7.120648191347003220e-01,-6.866070387639695571e-01,5.954159733369982499e-01,7.297744415008532437e-01,6.365335265157049394e-01,2.067484319192865738e-01,-8.117048839857812226e-01,8.008275257013950377e-01,1.676917750810793528e-01,-9.364491411356798967e-01,-6.156760898432475093e-01,-3.100414877953191484e-01,2.693035676851339710e-01,7.641010033478655705e-01,9.250236664009774401e-01,5.930486530643523935e-01,-8.189831222812868905e-01,-4.317749250659462801e-01,-6.691717476943046528e-01,3.826787386924955237e-01,-5.080341174054655573e-01,-8.982788609718254103e-01,-5.913465446002929005e-01,-2.273442302933913195e-01,1.294293558101967945e-01,7.610671354586149295e-01,4.049789957603431856e-01,-2.694360646391009140e-01,-6.140935517028015544e-01,6.693917015653672031e-01,-4.549649370357486955e-01,3.846488276470324541e-01,-1.701101410277438830e-01,-4.573044379267551252e-01,-7.880034078868637382e-01,8.112002579957606763e-01,8.010897472826765675e-01,2.884910090202249533e-01,6.716117498731608570e-01,-1.849293472510540534e-02,5.736832125513949832e-01,-1.724178096339365474e-01,8.510250475570385609e-01,3.802901324421888440e-01,-2.052029832568566525e-01,3.481343337004995098e-01,7.742641978959817761e-01,3.358715455166181307e-01,4.853836318644877412e-01,1.580614452718019369e-01,5.272754301041235880e-01,6.431058131460362093e-01,-8.286604613555086374e-01,-1.224273084442882714e-01,-9.849254361135837410e-01,3.260781725493721445e-02,8.508659822726992727e-01,2.270592855314798320e-01,-1.000000000000000000e+00
9.977829694667547100e-01,-9.581468137370624527e-01,-8.630327557889809764e-01,-4.772666317792794155e-01,-9.871494242047393897e-01,-8.748112053206137384e-01,9.640399110124932003e-01,-9.824062953177524760e-01,9.955776792448811641e-01,4.651790203678397018e-01,-8.581159753062135298e-01,9.931820500855458311e-01,9.953785876254966913e-01,9.114716708124591671e-01,7.531013638102185270e-01,9.445068425836068426e-01,-3.721484498987798900e-02,5.957966552402193389e-02,-9.735844342999582235e-01,-9.953177668859597427e-01,-9.947885508749998440e-01,-3.660077518580635569e-01,3.267131017772849089e-01,-8.162841134515347319e-01,-5.743356576922884482e-01,-9.171387060204386765e-01,9.955918261663685431e-01,-2.221031654414561129e-01,-9.730118000371612563e-01,7.568777722043885658e-01,9.261325976206979949e-01,9.884023571453195434e-01,-9.851381731339030612e-01,-9.564871930323457505e-01,-5.499652523371793660e-03,-8.353032090606405946e-01,-9.992634663450692400e-01,-9.323839553192595497e-01,9.026431840607151980e-01,-7.853108641778991927e-01,-1.620638363814227434e-01,6.645669348143229405e-01,5.511572085297183898e-01,-2.009955172641596788e-01,-9.981479642785421325e-01,-9.915956537129854143e-01,-8.272294343245147896e-01,6.253450335287205064e-01,-4.119733182117441550e-01,6.667866510065971752e-01,5.970878313254713854e-01,-9.701531112758516873e-01,8.154605515132598015e-01,6.746878833910898710e-01,7.909958900932752002e-01,2.434800251443018371e-01,-5.569663420706909562e-01,-8.105718925653214724e-01,-3.985375611068916468e-01,-6.002328907500658062e-01,9.954740588545630819e-01,9.925086319137859103e-01,-4.027451296560444760e-01,-9.625303370512969803e-01,7.278286521916058627e-01,-9.558494790534429741e-01,9.450024102719901675e-01,1.333118217474734968e-01,-4.717345704329427569e-01,5.830644476205527615e-01,-4.280071221199651110e-01,-9.431955549099870773e-01,7.559760487319561184e-01,8.615333482890430439e-01,-9.798091682020184656e-01,9.109287066308447978e-01,1.109904596228595414e-01,9.181224358638223615e-01,-5.478549070386804498e-01,7.730096489861111309e-01,1.000000000000000000e+00
-9.028285750476797711e-01,-4.535660271377975894e-01,7.503648301266066523e-02,-9.093455824597045378e-01,5.176864222067764087e-01,9.905670900536892587e-01,9.516864677305550968e-01,-9.421344058570982893e-01,-9.799014816370897885e-01,-7.144403112718140658e-01,-2.827599359820018310e-01,-1.090561938997721206e-02,2.106409036909493715e-01,3.589062368269044234e-01,-2.961910131340437236e-01,9.235579494633232578e-01,4.271158490471147484e-01,-4.703150468050557587e-01,-9.216163069796126095e-01,9.880145046640740336e-01,5.996465211110048044e-01,-6.576725346330628552e-01,-9.594099974856779012e-01,-4.302391956049116395e-01,5.976872410733606866e-01,-3.892602960288073510e-01,7.322701557640735881e-02,1.945232076468988991e-01,2.553888301807316630e-01,6.084322760243346950e-01,6.741566459793817412e-01,-4.558985619037433934e-01,-9.450652000942660891e-01,-2.829895008634051093e-02,-4.357412678356924196e-02,7.466982117816217679e-01,1.632342295190843950e-01,2.392409635326916365e-03,-4.599441617896877776e-01,7.259577617094195023e-01,1.405165212869299018e-01,5.704175610763330129e-01,4.329939175461649525e-01,-9.569248468716651246e-01,-9.193748413900227900e-01,4.041011308813008962e-01,-2.665174731016076715e-01,8.819120697782960594e-01,4.560782683298727352e-02,4.011326191033475763e-01,-3.621936893606512303e-02,8.215362898642943890e-01,7.260635556887746755e-01,2.158674685980710439e-01,-4.720990360105890848e-02,-6.521369847221222815e-02,-8.736598086521361051e-01,6.235282445829291031e-01,3.115430405481154907e-01,-9.486465575772968783e-01,4.037357650045303448e-02,9.248518825394170806e-01,-3.793054487154030596e-01,5.205978827663291231e-01,-2.082117315188848627e-01,-1.944553138209899057e-01,8.114408522921049416e-01,7.269754060025976905e-01,6.124951939986750249e-01,7.021941891707697003e-01,-5.110419508253742915e-01,4.403935694377397042e-03,-7.845151263364805727e-01,2.850568779632143279e-01,-7.398598359572088334e-01,5.312150491084162152e-01,-9.471668355976431419e-01,-6.707001552124665367e-02,-4.301132548384131032e-02,4.430083202239861184e-01,-1.000000000000000000e+00
-8.087107535809374692e-01,-9.229679292472199315e-01,-8.889667084184171841e-01,-8.809893564643116459e-01,4.650538229600580942e-01,9.099322111905879806e-01,7.996581580174538795e-02,-9.780618801456683054e-01,-9.076875650136858598e-01,-2.798073836860740515e-01,-4.598017095936632881e-01,8.855628129839636653e-01,-5.598718510815198224e-03,-4.994927148068254441e-01,-4.733983144356376793e-01,5.806827080028977850e-01,5.133376096201747174e-01,-6.521874483866958450e-01,-9.024076468172125276e-01,9.482510727778939996e-01,-5.189484522620935181e-01,-4.169926459330960400e-01,-1.866432319571182386e-01,-6.082534974943106798e-01,3.106524934500299873e-01,3.489138947610818664e-01,8.056961463915539579e-01,-2.331964365445302334e-01,-8.871061771092777493e-01,8.208930975458471613e-01,1.169783699717149156e-01,-7.672064128069683298e-01,-8.771189892823105794e-01,-4.486297156511728224e-01,-1.205491513075519633e-01,6.505269998308886581e-02,8.645981071738855217e-01,5.274060441302891311e-01,-7.120125902462615120e-01,-3.946075617500316435e-01,-9.252605109527101135e-01,6.742830349739264983e-01,-7.542574901868618342e-01,-9.737538720751045540e-01,-7.514061003782117609e-01,-5.890290283182290088e-01,-4.342789110827674492e-02,7.432322070449335349e-01,-3.551299750770711139e-01,-6.046079562391512008e-01,-5.066230001955212003e-01,9.177291576054118494e-01,8.716414769123730089e-02,7.442144547006617206e-01,5.387175394831879016e-01,-6.769175475110603690e-01,-6.089119894542622813e-01,6.352291052793913595e-01,5.535534605884738779e-01,-6.047172026649492160e-01,8.323827566978193593e-01,4.885696865830987945e-01,4.844579788273291054e-01,4.930295113192307843e-01,7.661718025383832398e-01,6.492306816125551494e-01,-3.910298448867565724e-01,-1.134353427174853018e-01,8.780794267458182922e-01,6.967609812504315103e-01,1.667178548549868855e-01,5.288099354083964920e-01,3.655940345746940268e-01,9.032813438704873077e-01,-6.550047202585999040e-01,4.725131130266386204e-01,-9.728809224990450089e-01,3.551549595798765835e-01,6.681281194826608205e-01,6.936511642094576047e-01,-1.000000000000000000e+00
