4.128908851058143981e-02,-1.316732165357117346e-01,2.012612049406636849e-01,5.175229407574097884e-01,2.100400492088418947e-01,9.396009891915375611e-01,4.762400182406125726e-01,9.700236529239620875e-01,4.868814481081729095e-01,1.583774449859709499e-02,-1.779884738125971921e-01,4.713207802731704810e-01,3.742487810924699509e-01,3.375294073811456741e-01,4.435676884523889196e-01,7.443442264933646246e-01,-5.444793849184952350e-01,1.297894577890352785e-01,2.066023752546166659e-01,-4.142863243899077563e-01,9.758992295287978180e-01,5.710758326924394446e-01,-3.574677949892286488e-01,-2.831312886638341908e-01,4.365162976802534622e-01,-9.770131570133147036e-01,-7.191932465104433625e-02,-3.137780557955474059e-01,7.080059359445092237e-01,5.825898208978457227e-01,-3.358061465590260752e-01,7.295939549975354321e-01,8.272000121350568946e-01,1.049176982685218196e-01,-6.815259946838541083e-01,5.406561656965360729e-01,-3.613115199446086390e-01,5.456278007960424503e-02,-9.088226709450637486e-01,1.808452342229038834e-04,-2.394709335192279909e-01,3.721305864815982467e-01,-9.184326400877829144e-01,2.498909442718930674e-01,5.439121471481325187e-01,-9.744437067322724300e-01,4.999266893440201809e-01,-7.395919454496928669e-01,-1.000000000000000000e+00
5.692407831925014872e-01,-4.853167259184116844e-01,4.861225155417954191e-01,3.440382865171005555e-01,5.116692561132563100e-02,-3.491158059079317866e-01,7.455489192898403505e-01,-1.944078565759475019e-01,-2.506738635515473046e-01,2.827417028755376815e-01,8.406633153983371631e-01,1.603583744140824052e-02,4.453813271088609138e-01,-8.623395020798318988e-02,-5.623846979863249551e-01,-7.520953474832359209e-01,-7.273471270012417111e-01,-9.573485682789684148e-01,1.058045541762204778e-01,-7.377880412519910447e-01,7.313966818821884264e-01,9.657950493360241140e-01,-8.262546437849405123e-03,-1.006521080997344608e-01,-3.038550491856542024e-01,2.760538910187062545e-01,2.160541840294341043e-01,-3.132357581454918716e-01,-3.136666965269936380e-01,2.896076666331992566e-01,1.090923644607533216e-01,4.371108554767364485e-01,8.827846990083210166e-01,5.591831219993346203e-01,-3.913085839325844972e-01,5.182448677013544724e-01,-9.995094537557491776e-02,5.553127813753861997e-01,7.731425411009504867e-01,-5.001213017401955341e-01,-5.227099769400869178e-01,-1.347501834517093044e-01,-8.969322527039664816e-01,3.713718785538133726e-01,4.994021591467219245e-01,-3.091399893962181178e-01,-6.942949380654828140e-02,1.807131742504572980e-01,-1.000000000000000000e+00
4.026590840000130456e-01,2.550631054826397737e-01,-3.513544474705727616e-01,-7.337849501672040198e-01,-7.476539671012594201e-01,7.331503851803808924e-01,-1.351163076007246833e-01,1.197037137262375595e-01,8.636722152747344783e-01,-4.892905903801016976e-01,5.278749708543031272e-01,-5.907047632355588718e-02,-5.744906817617250194e-01,7.059433611608152415e-01,3.598983468995007318e-01,-8.101566348462196920e-01,8.351439057796428145e-02,7.035277043865197921e-01,-8.661303835569162946e-01,-1.674504055489085541e-01,6.104289410335324018e-01,7.167145602204167965e-01,5.507255526692331760e-01,-3.885808499468879074e-01,1.385912125809385387e-02,4.825559533299605963e-01,-6.948244941090884197e-01,1.899955265148320915e-01,4.407474504179436092e-01,6.999837387221199414e-01,-7.766565522864126159e-01,-3.406506108149014445e-01,8.330789837093055539e-02,4.021137998290809090e-01,4.600725910498411064e-01,-4.934816520556806196e-01,-9.722467759656254760e-01,3.876339560115751315e-01,8.182525746795437094e-01,5.950340902068782523e-01,2.449322061252383609e-01,9.551408811032007229e-01,-1.337664438112893261e-01,5.009950197619228440e-02,-9.754264720832355184e-01,8.919027256674239013e-01,1.666933098648732958e-01,-2.184000321887602514e-01,-1.000000000000000000e+00
7.400959606568495719e-01,8.080431817332456301e-01,1.710700127865036890e-01,9.126835650998443850e-01,3.756108652740191012e-01,6.386540648117597918e-01,4.418678152634372136e-01,5.618288616455286988e-01,2.759419098402766668e-01,4.528172328281576675e-01,-1.281230443508112327e-01,4.137347868773140203e-01,-4.463788951043923259e-01,2.698815808796237725e-01,4.750486503707374020e-02,7.970752343810911800e-01,3.464456867259946282e-01,1.932410772510098074e-01,-3.738517925597646396e-01,7.256078365448810352e-01,-8.916846196757044485e-01,7.995020636240037781e-01,3.059551680771304127e-01,-6.210148069797236658e-01,8.059910047909573105e-01,-3.472920389403959529e-01,-6.634548068314427560e-01,-3.617078767900048231e-01,9.221446567425615193e-01,5.055169986134540050e-01,8.335862643424112317e-01,-4.022559396428806444e-01,-8.351214416778827143e-01,1.255104538799240999e-01,-3.399845338974460951e-02,4.412095676476579520e-01,8.535036115535632462e-02,-2.070664490470579544e-01,-9.906282918431092988e-01,-6.450688318856223624e-02,-7.587143593441989520e-01,8.440022062109746592e-01,8.434126610604752994e-01,6.072980147548650010e-01,-6.842666648465116630e-01,-7.051223725251980490e-01,1.266204675108333344e-01,4.549235381970617720e-01,-1.000000000000000000e+00
7.950030272034758205e-01,-8.083753047087089971e-01,-6.924891112490272338e-01,3.100101527382710387e-01,-4.117005370058672842e-01,-6.605924169767802834e-01,-6.431280698256280903e-01,-1.477354780685180557e-02,1.674885120843183639e-01,8.086989334671199625e-01,5.963437788417103036e-02,3.825471629888665959e-01,-6.386280946033995320e-01,4.269205738206987011e-01,2.973871778702779078e-01,-5.676358749068974863e-01,3.387549301108185862e-01,-5.770159113509378823e-01,1.871555502398918325e-01,3.376994092108021039e-01,3.867010890947666368e-01,8.185331854751216607e-01,8.956747099944071255e-01,6.203959048027234413e-01,7.574962263655384831e-01,-9.613422337828942954e-01,-2.746637825393269949e-01,-9.205555710181172469e-01,-5.503092852821669378e-01,-2.365513544399868717e-01,7.351510202363427116e-01,2.350817238556657252e-02,2.977221022155742691e-01,-2.743688106321491293e-01,2.058318135001468985e-01,6.310729978539597607e-01,-3.975172360457943643e-01,8.645133959242776722e-01,-5.733730082295778185e-01,8.386026130732417982e-01,-9.434049093062086833e-01,8.550455549952995504e-02,9.703458055321103615e-01,2.195574535144315664e-01,1.097232460723518432e-01,3.649404935099227476e-01,-4.213955043560639879e-01,-8.921693218442727780e-01,-1.000000000000000000e+00
-6.330479020471533325e-01,-3.879688105239254003e-01,3.115994186398258758e-01,-1.163426046406335068e-02,4.868480573045079751e-01,-5.636595109533715231e-01,6.839712366074321981e-01,-6.882301636065513151e-01,-3.401691421751118494e-01,1.824152597104424789e-01,4.737263833049389916e-01,-4.676370575919548411e-01,8.962394709636820611e-01,4.122225663938501317e-01,-5.646499364821755407e-01,4.515310712571405372e-01,3.926673894357826100e-01,5.053681436231181046e-01,8.317614494528717817e-01,4.234343707583985150e-01,-2.961794142317857315e-01,5.810349554934093330e-01,3.917235156045852928e-01,1.485183717171556506e-01,-2.923342133395483433e-01,8.420983528165588705e-01,2.550948550488962852e-02,2.562067540744699112e-01,-1.692738239454509852e-01,5.616306176295722263e-01,-3.179209872257886538e-01,6.212687830179020043e-01,-7.841171426568385172e-01,4.179237882491773082e-01,-4.623570153785294679e-02,3.975071258438160893e-01,6.279128609333595179e-02,-7.313873445927960848e-01,-4.601691489914938593e-02,9.291179413293770839e-01,5.096812024735768443e-01,-3.996214359571057528e-01,8.882282958136908935e-01,5.578925543782151664e-01,-2.711057578436826265e-01,2.071479315523701015e-01,-1.466287919272208917e-01,-8.066192122160726896e-01,-1.000000000000000000e+00
-6.852429809526650040e-02,-7.958127598608484288e-01,-7.831594003898709744e-01,7.415668317708978829e-01,2.810363846120709219e-01,2.904685972960956430e-01,-1.910466490216791158e-01,-1.734913521249734636e-01,-3.937846143813781286e-01,-1.312829334158400751e-01,1.742501228137138813e-01,-6.268218845870408007e-01,-4.766331061641553291e-01,-1.049212764359719330e-02,-2.304393959489614563e-01,6.389730269801068285e-01,6.433740541536265845e-01,-3.280159183380402244e-01,-9.840943997368123419e-02,9.531749961143674010e-01,6.549521665721278474e-01,-5.686791670528583698e-01,-4.395420455585377084e-01,-8.330393235167268262e-01,3.556462852346597980e-01,-3.662093999313520420e-01,7.319037423983343338e-02,5.362845638367612633e-01,6.720701347593778241e-01,-3.492713118528287808e-01,-5.255061258511726230e-01,6.970727452237208688e-01,-2.374583768141242945e-01,6.439962807583912152e-01,-7.004736987170638862e-01,8.238188207520498185e-01,-3.374868574413159017e-02,-6.597332199963601429e-01,7.013630052490871236e-02,7.400319638585235449e-01,-2.213498624818182048e-01,-6.438769860708675186e-01,1.531123303235948363e-01,6.689342231651980164e-01,-7.572924479286966548e-01,-9.171833846947770041e-01,-8.874130128363126868e-01,-5.390225605990881519e-01,1.000000000000000000e+00
9.215063338969924356e-01,2.444527981473498812e-02,-9.851728823720800055e-01,-2.396283542598089955e-01,-9.844987982688471195e-01,-5.243885190551083042e-01,-9.059986571764522267e-02,-3.532138891583267437e-01,-9.345315754296585897e-01,-7.673285551824411410e-01,1.017731224454658800e-01,3.912098087689706016e-01,-1.909019755341947455e-01,4.629634928498138624e-01,-6.733342229697125703e-01,-7.558841043846278307e-01,6.789074318865515600e-01,-3.215733030156007199e-01,-1.355041561111514081e-01,8.951632046345929794e-01,-1.517753441257814195e-01,-9.930197882961915301e-01,8.759438790996714186e-01,-9.717627330283440390e-01,3.245725674583961329e-01,-3.542181809349929100e-01,-5.921848687958997104e-02,9.457033539236814335e-02,-1.830798854088915295e-01,5.487375743643363446e-01,8.614128193288919100e-01,-8.271758957622634689e-01,6.005057624699461361e-01,-7.426577181987097376e-01,-8.394456335007844938e-01,9.116629054442575431e-01,-2.140443701745198268e-02,-6.947934179814228006e-01,1.399142264341792785e-01,-4.735257224608939719e-01,-7.138196638401161920e-02,2.493191877598206485e-01,7.385396577399894191e-01,-9.938372034613833783e-01,-5.717186781681025121e-01,-8.074589141624408661e-01,-8.058045968818750016e-01,8.915548262798096424e-01,1.000000000000000000e+00
4.276027958914019322e-03,3.738726067693145527e-01,5.425312472291943244e-01,-9.288773674672388125e-01,7.497377593398790729e-02,-2.911268149547514561e-01,3.898178405765229115e-01,-4.324404757767317253e-01,4.874472592549008443e-01,2.044738156733183487e-01,5.793447674352010246e-01,9.687879161426580232e-01,8.171719543283337828e-01,1.865803896924347338e-01,7.875243548159491791e-01,-6.938203742903914506e-01,-9.139296861561028162e-01,6.626649980722865152e-02,9.487395522777211099e-01,4.194728948838146732e-01,-3.897151928327375892e-01,3.375427056142199511e-01,-9.201845737905967049e-01,-5.876075867903018946e-02,-5.254886331733419347e-01,-9.016036968755376524e-01,-5.001792385876291380e-01,4.449208626555365420e-01,1.023775645335214257e-01,-9.531302034250899169e-01,-1.805244936920078480e-01,5.043422090671836333e-01,9.092093871267026284e-01,7.487151417180688551e-01,-9.969604975400550018e-01,-5.625960059463592788e-01,-5.845262315162287337e-01,-1.738107399445150136e-01,2.915091290846816285e-01,-6.938618782374745830e-01,8.313573880109124126e-01,5.542338296428770406e-01,-1.613361253447136434e-01,1.679869525483839166e-01,8.360401056487942739e-02,1.644601113541539483e-01,7.202305074991368627e-01,-5.997607210986533044e-01,-1.000000000000000000e+00
6.499457017226069055e-01,-3.286943568719162823e-01,4.969820577366317327e-01,-1.349541611221760640e-01,3.209113403516647978e-01,9.401077135404161123e-01,-5.070968894656249226e-01,5.900043819753144625e-01,1.807486423601769587e-01,8.999418264874168294e-01,-7.310733800921151992e-01,4.394189976903937200e-01,-9.256936979308274527e-01,-5.068930387714556396e-01,-3.582909398677640578e-01,-1.354884790159334162e-01,9.305999542495917431e-01,-8.647971965410139461e-01,-6.620342712935143314e-01,-5.939055476291097424e-01,-1.520065953688527483e-01,-8.786002617117723013e-01,9.308390930901377924e-01,1.197033823564437327e-01,6.265738058451431058e-01,5.449968611280269215e-01,3.216502720430161055e-01,8.088188372620437327e-01,8.047674243154061546e-01,-7.444563406703652575e-01,8.038565982484668915e-01,4.778207076581653112e-02,-4.638605730362035384e-01,2.170009337128777638e-01,-4.381928001809938245e-01,-4.198427469514065535e-02,6.328756973105125194e-01,-9.356040481093892414e-01,-6.338220168680963607e-01,9.131653502457222071e-01,-1.098032531414920854e-01,-3.933515110490957145e-01,8.465590825882736148e-01,8.224278218763472204e-01,-9.115150858043543636e-01,-2.750439671882194403e-01,8.256432995432485544e-01,-6.404560612887255644e-01,-1.000000000000000000e+00
